,date,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
1,2019-12-31 14:00:00+00:00,-37.78558731,144.9397583,1,25.627998,11.278,18.21758,25.376484,10.294019,17.043245,0,0,53027.74,48507.312,0,0,0,0,24.162945,47.519997,167.33858
2,2020-01-01 14:00:00+00:00,-37.78558731,144.9397583,1,25.627998,12.278,19.03425,25.593773,12.409792,18.407307,0,0,52988.508,48371.453,0,0,0,0,23.675303,48.239998,176.23094
3,2020-01-02 14:00:00+00:00,-37.78558731,144.9397583,1,34.978,12.928,23.194666,35.522514,12.372284,23.545343,0,0,52945.81,48603.46,0,0,0,0,9.178235,24.48,142.24446
4,2020-01-03 14:00:00+00:00,-37.78558731,144.9397583,3,26.828,15.578,21.138418,26.717747,12.02952,17.784369,0,0,52899.72,48808.105,0,0,0,0,33.91269,65.520004,191.45865
5,2020-01-04 14:00:00+00:00,-37.78558731,144.9397583,55,16.578,12.928,14.863419,13.388027,11.280339,12.062121,0,0,52850.324,619.5241,5.899999,5.899999,0,13,21.42227,42.12,157.94191
6,2020-01-05 14:00:00+00:00,-37.78558731,144.9397583,61,19.127998,12.628,15.619666,17.811052,11.232657,14.827695,0,0,52797.703,7919.0513,7.3999996,7.3999996,0,15,19.201874,36.719997,175.69951
7,2020-01-06 14:00:00+00:00,-37.78558731,144.9397583,51,21.528,15.278,18.428001,20.194473,15.847729,18.122826,0,0,52741.96,32018.877,0.90000004,0.90000004,0,7,24.905132,51.12,172.52623
8,2020-01-07 14:00:00+00:00,-37.78558731,144.9397583,3,24.028,16.278,19.946749,24.334757,16.34074,19.607271,0,0,52683.156,43092.043,0,0,0,0,27.682571,55.079998,184.30019
9,2020-01-08 14:00:00+00:00,-37.78558731,144.9397583,3,32.728,16.477999,24.173834,36.21326,16.90849,25.886803,0,0,52621.4,46800,0,0,0,0,14.386494,28.44,123.36031
10,2020-01-09 14:00:00+00:00,-37.78558731,144.9397583,63,35.478,14.178,22.486334,33.21585,12.797281,20.993027,0,0,52556.76,20258.824,10.599999,10.599999,0,7,35.64182,66.24,329.63354
11,2020-01-10 14:00:00+00:00,-37.78558731,144.9397583,51,17.828,13.428,15.636333,14.1236725,10.850548,12.349167,0,0,52489.336,27420.781,0.1,0.1,0,1,25.721743,52.199997,208.0855
12,2020-01-11 14:00:00+00:00,-37.78558731,144.9397583,51,20.178,13.778,16.705082,19.602142,11.573189,14.824994,0,0,52419.203,40260.34,0.4,0.4,0,3,25.171696,49.68,177.87894
13,2020-01-12 14:00:00+00:00,-37.78558731,144.9397583,1,31.578,11.078,22.323832,31.755291,10.669087,21.761534,0,0,52346.46,47248.836,0,0,0,0,21.626984,46.8,8.545186
14,2020-01-13 14:00:00+00:00,-37.78558731,144.9397583,1,31.877998,15.328,23.863417,35.08756,16.021019,25.167252,0,0,52271.176,47327.746,0,0,0,0,16.055355,34.2,185.24426
15,2020-01-14 14:00:00+00:00,-37.78558731,144.9397583,55,34.728,17.227999,24.867582,34.782043,17.167858,24.756811,0,0,52192.71,41265.12,1.4000001,1.4000001,0,2,29.16889,57.239998,356.2582
16,2020-01-15 14:00:00+00:00,-37.78558731,144.9397583,51,18.928,14.278,16.927996,18.002445,10.947548,14.528965,0,0,52110.67,21768.527,1.5000001,1.5000001,0,11,29.533169,56.519997,199.19778
17,2020-01-16 14:00:00+00:00,-37.78558731,144.9397583,3,24.127998,14.078,18.14675,22.451197,10.986017,16.293623,0,0,52025.227,41761.24,0,0,0,0,28.348713,55.079998,150.36171
18,2020-01-17 14:00:00+00:00,-37.78558731,144.9397583,51,28.477999,11.228,20.134249,29.50605,11.072459,20.720503,0,0,51936.543,44059.95,0.2,0.2,0,2,19.681828,43.56,157.77888
19,2020-01-18 14:00:00+00:00,-37.78558731,144.9397583,3,28.178,15.378,21.165499,30.486294,16.112673,22.588377,0,0,51844.793,38379.594,0,0,0,0,15.484185,37.8,208.24963
20,2020-01-19 14:00:00+00:00,-37.78558731,144.9397583,63,21.528,15.528,18.380083,23.365675,13.695513,18.501356,0,0,51750.14,16691.355,16.6,16.6,0,16,26.758923,51.48,191.62213
21,2020-01-20 14:00:00+00:00,-37.78558731,144.9397583,51,22.028,12.678,17.0155,23.826054,12.016201,16.204077,0,0,51652.74,39778.63,0.5,0.5,0,3,18.806337,41.760002,222.96707
22,2020-01-21 14:00:00+00:00,-37.78558731,144.9397583,61,32.078,12.828,22.778,27.153734,12.5735855,19.89942,0,0,51552.76,36278.535,3.5,3.5,0,5,41.140926,81.36,359.58957
23,2020-01-22 14:00:00+00:00,-37.78558731,144.9397583,63,20.928,11.078,16.748833,16.678347,8.951356,14.93155,0,0,51450.363,30944.854,28.199999,28.199999,0,12,30.7542,72,307.3582
24,2020-01-23 14:00:00+00:00,-37.78558731,144.9397583,3,22.477999,10.128,17.12383,20.784283,7.42249,15.317569,0,0,51345.69,37203.246,0,0,0,0,16.854767,34.92,297.11456
25,2020-01-24 14:00:00+00:00,-37.78558731,144.9397583,1,26.078,12.178,19.6405,29.368801,11.458305,19.99571,0,0,51238.914,46800,0,0,0,0,14.707222,33.48,166.81421
26,2020-01-25 14:00:00+00:00,-37.78558731,144.9397583,51,24.727999,14.678,18.665499,26.180262,15.252977,18.87873,0,0,51130.168,45198.016,0.1,0.1,0,1,19.813087,41.760002,192.41745
27,2020-01-26 14:00:00+00:00,-37.78558731,144.9397583,3,22.828,12.878,17.798836,24.562122,13.258444,17.88709,0,0,51019.62,43312.305,0,0,0,0,17.298738,36,178.81206
28,2020-01-27 14:00:00+00:00,-37.78558731,144.9397583,3,23.828,11.778,17.669668,25.479273,11.6591,17.770258,0,0,50907.41,45313.5,0,0,0,0,17.298738,36.36,185.41176
29,2020-01-28 14:00:00+00:00,-37.78558731,144.9397583,3,29.328,15.778,21.453001,32.42342,16.125772,22.617516,0,0,50793.676,43239.47,0,0,0,0,14.24163,31.319998,145.40761
30,2020-01-29 14:00:00+00:00,-37.78558731,144.9397583,0,38.177998,14.228,26.707167,37.335022,12.339386,25.422674,0,0,50678.562,46840.05,0,0,0,0,20.883104,43.199997,8.130006
31,2020-01-30 14:00:00+00:00,-37.78558731,144.9397583,2,42.528,18.977999,31.388418,41.59654,17.646011,29.926956,0,0,50562.21,43200,0,0,0,0,30.652895,56.88,356.4655
32,2020-01-31 14:00:00+00:00,-37.78558731,144.9397583,63,26.828,16.127998,21.280085,31.60347,16.479708,22.918142,0,0,50444.754,0,29.199999,29.199999,0,19,22.101183,59.76,201.12926
33,2020-02-01 14:00:00+00:00,-37.78558731,144.9397583,63,23.877998,14.778,18.263416,21.296524,13.322638,17.016632,0,0,50326.332,39027.617,11.6,11.6,0,7,21.077686,42.839996,253.05519
34,2020-02-02 14:00:00+00:00,-37.78558731,144.9397583,51,16.977999,13.278,15.04675,13.515736,9.776503,11.053859,0,0,50207.062,37797.598,0.4,0.4,0,4,31.435646,62.639996,216.99277
35,2020-02-03 14:00:00+00:00,-37.78558731,144.9397583,3,19.578,12.328,15.511334,18.309498,9.542235,12.726058,0,0,50086.06,41923.75,0,0,0,0,22.392462,46.079998,162.81477
36,2020-02-04 14:00:00+00:00,-37.78558731,144.9397583,2,21.278,8.928,15.5425825,21.433445,6.979211,14.013747,0,0,49962.742,46537.004,0,0,0,0,22.35481,45.719997,168.72063
37,2020-02-05 14:00:00+00:00,-37.78558731,144.9397583,1,26.028,11.678,19.140501,28.074623,11.082892,19.876886,0,0,49837.266,46473.25,0,0,0,0,14.917212,33.839996,203.54855
38,2020-02-06 14:00:00+00:00,-37.78558731,144.9397583,3,25.627998,16.727999,20.513414,28.531197,18.25299,21.894798,0,0,49709.81,45171.67,0,0,0,0,20.991426,43.56,221.5822
39,2020-02-07 14:00:00+00:00,-37.78558731,144.9397583,3,30.127998,17.428,23.094666,29.790985,18.51067,22.546019,0,0,49580.51,46345.36,0,0,0,0,30.141266,57.6,122.15782
40,2020-02-08 14:00:00+00:00,-37.78558731,144.9397583,51,29.528,17.727999,22.073835,28.643787,17.338772,21.104607,0,0,49449.543,40379.664,0.2,0.2,0,2,29.973106,58.679996,121.49098
41,2020-02-09 14:00:00+00:00,-37.78558731,144.9397583,51,27.778,17.977999,21.040499,28.282936,17.456474,22.007647,0,0,49317.05,5412.2046,1.1,1.1,0,5,19.64228,37.8,151.44258
42,2020-02-10 14:00:00+00:00,-37.78558731,144.9397583,51,25.678,18.178,21.442583,26.911942,20.208452,22.852959,0,0,49183.18,35200.24,0.4,0.4,0,4,19.416653,40.68,211.54834
43,2020-02-11 14:00:00+00:00,-37.78558731,144.9397583,51,26.928,18.727999,22.007166,27.175425,19.2079,22.493742,0,0,49048.082,21800.309,0.8000001,0.8000001,0,8,23.933907,47.519997,173.15486
44,2020-02-12 14:00:00+00:00,-37.78558731,144.9397583,51,31.178,18.377998,23.886335,33.990063,18.924862,25.382502,0,0,48911.902,45746.73,0.6,0.6,0,2,21.178896,43.199997,139.02345
45,2020-02-13 14:00:00+00:00,-37.78558731,144.9397583,63,32.528,18.078,24.548836,34.7132,20.657429,27.214628,0,0,48774.78,39030.086,9.5,9.5,0,6,17.294992,36.36,321.3099
46,2020-02-14 14:00:00+00:00,-37.78558731,144.9397583,53,19.877998,17.328,18.89675,22.6798,16.310005,19.07647,0,0,48636.848,0,5.699999,5.699999,0,20,24.490585,46.079998,209.45198
47,2020-02-15 14:00:00+00:00,-37.78558731,144.9397583,51,23.828,15.928,19.673834,23.817915,15.640173,19.508612,0,0,48498.246,45351.785,0.1,0.1,0,1,19.64228,41.760002,138.37247
48,2020-02-16 14:00:00+00:00,-37.78558731,144.9397583,2,26.528,14.478,20.050915,29.737305,15.08637,21.378593,0,0,48359.11,44173.117,0,0,0,0,14.693999,33.48,216.39166
49,2020-02-17 14:00:00+00:00,-37.78558731,144.9397583,63,21.428,14.978,17.948832,23.614775,12.517059,18.726345,0,0,48219.555,26840.668,22.400003,22.400003,0,16,24.651457,46.44,248.7794
50,2020-02-18 14:00:00+00:00,-37.78558731,144.9397583,61,19.178,14.378,15.92175,15.422199,11.060213,12.709446,0,0,48079.73,34862.836,14.600002,14.600002,0,24,34.51685,66.24,220.75323
51,2020-02-19 14:00:00+00:00,-37.78558731,144.9397583,55,17.778,13.778,15.532166,15.17905,11.027585,13.019656,0,0,47939.74,13205.619,3.6999996,3.6999996,0,11,20.60823,40.32,204.9574
52,2020-02-20 14:00:00+00:00,-37.78558731,144.9397583,53,18.428,13.278,15.825915,15.422688,11.200927,13.626457,0,0,47799.72,37374.14,3.2,3.2,0,10,23.83896,47.88,185.83551
53,2020-02-21 14:00:00+00:00,-37.78558731,144.9397583,1,21.127998,10.228,15.794666,21.634052,8.838909,14.927112,0,0,47659.79,44546.484,0,0,0,0,20.945072,42.839996,186.4895
54,2020-02-22 14:00:00+00:00,-37.78558731,144.9397583,2,32.278,10.978,19.934248,32.683388,10.494502,20.344645,0,0,47520.062,44411.56,0,0,0,0,22.26477,43.92,292.32156
55,2020-02-23 14:00:00+00:00,-37.78558731,144.9397583,51,25.727999,14.278,19.46133,28.196945,15.111475,20.965683,0,0,47379.66,23426.588,0.3,0.3,0,2,15.281989,30.599998,267.7543
56,2020-02-24 14:00:00+00:00,-37.78558731,144.9397583,53,30.377998,16.977999,22.027998,31.88795,17.447845,22.726702,0,0,47237.977,43916.406,0.5,0.5,0,1,22.253124,53.639996,280.0974
57,2020-02-25 14:00:00+00:00,-37.78558731,144.9397583,55,18.828,12.528,15.707166,17.261068,11.108979,13.621633,0,0,47095.152,36230.5,1.3000001,1.3000001,0,3,26.758923,61.56,225.89427
58,2020-02-26 14:00:00+00:00,-37.78558731,144.9397583,3,19.928,8.978,14.902999,16.635786,6.444228,12.3753395,0,0,46951.293,36682.61,0,0,0,0,19.829433,40.68,273.89398
59,2020-02-27 14:00:00+00:00,-37.78558731,144.9397583,51,20.078,13.678,16.380083,18.79623,12.520008,15.110372,0,0,46806.523,31520.625,0.1,0.1,0,1,15.484185,34.2,222.23605
60,2020-02-28 14:00:00+00:00,-37.78558731,144.9397583,3,22.278,11.978,16.955084,23.471407,11.421049,17.097485,0,0,46660.957,40773.516,0,0,0,0,17.28,40.68,174.35956
61,2020-02-29 14:00:00+00:00,-37.78558731,144.9397583,53,31.727999,11.778,20.894667,29.861813,11.674773,20.12818,0,0,46514.715,37538.523,0.9,0.9,0,1,25.812277,51.12,341.7211
62,2020-03-01 14:00:00+00:00,-37.78558731,144.9397583,61,17.977999,13.678,15.598832,19.854292,10.594778,12.834922,0,0,46367.91,40654.83,6.9,6.9,0,7,26.282465,52.56,197.55974
63,2020-03-02 14:00:00+00:00,-37.78558731,144.9397583,3,19.678,13.828,16.01758,18.368977,11.340095,13.8157425,0,0,46220.656,41483.098,0,0,0,0,18.733839,40.32,163.92738
64,2020-03-03 14:00:00+00:00,-37.78558731,144.9397583,55,21.727999,11.878,16.825918,22.60579,11.057598,17.450792,0,0,46073.06,9306.884,5,5,0,14,10.365251,22.68,137.02135
65,2020-03-04 14:00:00+00:00,-37.78558731,144.9397583,63,20.528,16.778,18.284248,21.472305,16.110184,19.405716,0,0,45925.227,7732.21,22.200005,22.200005,0,21,17.193533,30.599998,222.72586
66,2020-03-05 14:00:00+00:00,-37.78558731,144.9397583,51,18.328,15.278,16.419666,15.718485,12.764492,14.383624,0,0,45777.27,26397.613,1.4000002,1.4000002,0,11,24.627787,47.519997,207.33589
67,2020-03-06 14:00:00+00:00,-37.78558731,144.9397583,51,19.178,14.728,16.794664,18.542454,12.756529,15.252716,0,0,45629.29,38377.04,1.5,1.5,0,10,19.296133,37.8,186.27841
68,2020-03-07 14:00:00+00:00,-37.78558731,144.9397583,51,21.627998,12.178,16.323833,19.87063,11.18102,14.92525,0,0,45481.4,40855.758,0.2,0.2,0,2,22.493519,41.760002,134.8532
69,2020-03-08 14:00:00+00:00,-37.78558731,144.9397583,3,20.278,10.828,15.265498,18.576519,9.560128,13.58728,0,0,45333.69,41076.547,0,0,0,0,21.24,42.48,165.63539
70,2020-03-09 14:00:00+00:00,-37.78558731,144.9397583,3,21.477999,8.828,15.234248,24.031351,8.042165,15.230622,0,0,45186.285,41627.934,0,0,0,0,13.009903,30.599998,222.31613
71,2020-03-10 14:00:00+00:00,-37.78558731,144.9397583,1,28.778,12.078,20.1155,30.130688,11.392295,19.923216,0,0,45039.27,40828.05,0,0,0,0,14.458382,26.28,16.311466
72,2020-03-11 14:00:00+00:00,-37.78558731,144.9397583,1,27.977999,16.977999,22.3155,26.823524,14.71591,20.414593,0,0,44892.75,40977.965,0,0,0,0,23.469128,46.079998,13.396942
73,2020-03-12 14:00:00+00:00,-37.78558731,144.9397583,61,27.178,14.028,19.738417,25.506422,9.201957,16.226309,0,0,44746.832,29303.81,3.6,3.6,0,5,37.038036,72.36,320.56625
74,2020-03-13 14:00:00+00:00,-37.78558731,144.9397583,51,16.727999,13.028,14.378001,11.65268,8.033716,10.030665,0,0,44601.613,17942.986,0.4,0.4,0,4,28.528723,55.8,169.74287
75,2020-03-14 14:00:00+00:00,-37.78558731,144.9397583,51,18.778,10.028,14.278,16.171612,8.8154955,12.448392,0,0,44456.293,33027.812,0.1,0.1,0,1,18.947083,38.88,151.9321
76,2020-03-15 14:00:00+00:00,-37.78558731,144.9397583,3,25.127998,6.928,16.082167,25.57734,5.235689,15.456616,0,0,44310.316,40279.05,0,0,0,0,13.049689,25.199999,78.17854
77,2020-03-16 14:00:00+00:00,-37.78558731,144.9397583,2,26.678,11.228,19.521751,24.802404,9.654948,17.530615,0,0,44163.777,39980.223,0,0,0,0,24.122683,48.96,11.153867
78,2020-03-17 14:00:00+00:00,-37.78558731,144.9397583,3,28.828,18.727999,22.436335,25.664814,15.441179,19.926676,0,0,44016.773,21203.291,0,0,0,0,27.504095,52.92,351.1013
79,2020-03-18 14:00:00+00:00,-37.78558731,144.9397583,51,32.078,17.977999,24.436335,29.373459,18.131609,23.024696,0,0,43869.4,31172.4,0.2,0.2,0,2,26.28986,51.48,352.584
80,2020-03-19 14:00:00+00:00,-37.78558731,144.9397583,51,21.928,14.078,17.6905,18.932516,12.558495,15.90292,0,0,43721.746,24754.732,0.5,0.5,0,4,27.416782,52.199997,259.78238
81,2020-03-20 14:00:00+00:00,-37.78558731,144.9397583,51,18.078,13.478,15.519666,16.424759,11.666929,13.805897,0,0,43573.91,29113.38,0.2,0.2,0,2,16.575644,30.239998,193.85991
82,2020-03-21 14:00:00+00:00,-37.78558731,144.9397583,51,17.778,10.778,14.315501,14.824379,9.805843,12.01624,0,0,43425.984,35239.008,0.8,0.8,0,5,27.112564,53.639996,208.37631
83,2020-03-22 14:00:00+00:00,-37.78558731,144.9397583,51,17.528,10.478,14.6363325,14.285801,9.004094,11.855226,0,0,43278.062,34229.39,0.2,0.2,0,2,20.674158,42.12,166.21727
84,2020-03-23 14:00:00+00:00,-37.78558731,144.9397583,3,18.528,8.828,13.673833,17.083204,6.5836325,11.824521,0,0,43130.242,34542.242,0,0,0,0,18.35647,38.16,163.01186
85,2020-03-24 14:00:00+00:00,-37.78558731,144.9397583,51,17.627998,12.678,14.936332,13.363983,11.719804,12.588977,0,0,42982.613,30583.455,1.3000001,1.3000001,0,8,26.27753,51.839996,178.15237
86,2020-03-25 14:00:00+00:00,-37.78558731,144.9397583,3,21.127998,11.978,15.596749,19.840672,11.219166,14.357574,0,0,42835.266,39355.93,0,0,0,0,20.140705,40.32,174.73088
87,2020-03-26 14:00:00+00:00,-37.78558731,144.9397583,3,26.828,10.828,18.332167,25.500925,10.061054,17.5124,0,0,42688.293,39331.57,0,0,0,0,15.84409,34.2,6.9854984
88,2020-03-27 14:00:00+00:00,-37.78558731,144.9397583,1,27.028,14.578,20.823832,24.740135,12.863335,18.603004,0,0,42541.8,39238.754,0,0,0,0,27.153164,52.56,13.568694
89,2020-03-28 14:00:00+00:00,-37.78558731,144.9397583,61,25.828,17.828,20.971748,22.33873,15.702984,18.600554,0,0,42395.875,19393.195,2.6000001,2.6000001,0,4,31.035257,64.439995,6.750772
90,2020-03-29 14:00:00+00:00,-37.78558731,144.9397583,3,22.078,13.678,17.302998,19.456144,13.381474,16.329348,0,0,42250.617,39054.38,0,0,0,0,14.986553,32.039997,248.97916
91,2020-03-30 14:00:00+00:00,-37.78558731,144.9397583,51,20.678,10.428,15.5905,19.863947,9.816632,15.02401,0,0,42106.117,38963.04,0.5,0.5,0,3,10.739832,24.119999,92.70483
92,2020-03-31 14:00:00+00:00,-37.78558731,144.9397583,53,24.377998,8.778,16.536333,24.729448,7.5933657,15.92558,0,0,41962.484,33192.914,1.2,1.2,0,2,15.192682,30.960001,111.62055
93,2020-04-01 14:00:00+00:00,-37.78558731,144.9397583,63,21.477999,15.278,16.969666,21.876125,16.033945,17.648438,0,0,41819.8,18333.79,43.1,43.1,0,17,19.272614,42.48,246.84908
94,2020-04-02 14:00:00+00:00,-37.78558731,144.9397583,53,22.428,13.928,17.653002,19.668037,13.3571205,16.041721,0,0,41678.17,32343.748,2.1000001,2.1000001,0,4,28.521906,54.36,6.6417212
95,2020-04-03 14:00:00+00:00,-37.78558731,144.9397583,65,16.127998,8.928,12.644668,16.05339,5.2591114,9.7380705,0,0,41536.867,25083.246,21.000002,21.000002,0,17,30.960001,61.56,275.76624
96,2020-04-04 14:00:00+00:00,-37.78558731,144.9397583,63,16.528,8.778,12.448834,14.477539,4.9420347,9.239054,0,0,41395.35,8398.235,5.8999996,5.8999996,0,9,32.714474,72.36,319.96524
97,2020-04-05 14:00:00+00:00,-37.78558731,144.9397583,51,15.778,8.878,12.548833,12.830879,7.0439825,10.652801,0,0,41253.72,29881.64,0.5,0.5,0,3,15.463246,32.399998,239.93149
98,2020-04-06 14:00:00+00:00,-37.78558731,144.9397583,51,15.578,11.228,13.246751,13.630953,10.538604,12.132365,0,0,41112.066,3854.0212,1.5000001,1.5000001,0,9,15.328561,31.68,195.10707
99,2020-04-07 14:00:00+00:00,-37.78558731,144.9397583,51,18.328,11.628,14.327999,16.010525,10.277353,13.096245,0,0,40970.47,30088.625,1.4000001,1.4000001,0,9,17.388409,35.28,153.06854
100,2020-04-08 14:00:00+00:00,-37.78558731,144.9397583,3,20.578,6.8780003,13.403,20.918325,5.533703,13.116282,0,0,40829.035,37721.03,0,0,0,0,8.311245,20.16,260.5377
101,2020-04-09 14:00:00+00:00,-37.78558731,144.9397583,51,21.278,11.078,16.411331,20.17973,9.565481,15.156373,0,0,40687.844,34826.844,0.5,0.5,0,4,23.708124,40.32,339.67426
102,2020-04-10 14:00:00+00:00,-37.78558731,144.9397583,61,18.227999,11.528,13.767583,14.237862,6.0511627,9.105215,0,0,40546.992,36538.906,4.499999,4.499999,0,14,44.71252,88.2,251.92278
103,2020-04-11 14:00:00+00:00,-37.78558731,144.9397583,51,14.228,9.678,12.255082,11.991728,8.461888,10.006171,0,0,40406.582,7013.309,2.1000001,2.1000001,0,10,20.523157,40.32,231.39798
104,2020-04-12 14:00:00+00:00,-37.78558731,144.9397583,2,18.227999,7.428,12.707166,18.566622,5.9934673,11.709464,0,0,40266.703,37137.223,0,0,0,0,11.542478,27,331.6543
105,2020-04-13 14:00:00+00:00,-37.78558731,144.9397583,3,22.078,12.328,16.788416,19.860596,10.12207,14.556371,0,0,40127.45,28079.68,0,0,0,0,19.829433,38.519997,359.50702
106,2020-04-14 14:00:00+00:00,-37.78558731,144.9397583,3,23.877998,14.228,19.2405,20.906609,11.398035,16.421614,0,0,39988.92,26171.707,0,0,0,0,28.521906,54,3.1774087
107,2020-04-15 14:00:00+00:00,-37.78558731,144.9397583,51,20.578,10.478,16.996748,18.612394,8.174342,14.9046545,0,0,39851.227,33726.05,0.70000005,0.70000005,0,4,25.264202,46.8,276.63934
108,2020-04-16 14:00:00+00:00,-37.78558731,144.9397583,51,18.227999,9.678,13.442582,14.4712715,6.838382,10.690795,0,0,39714.457,28910.627,0.4,0.4,0,2,24.472057,47.16,270.21432
109,2020-04-17 14:00:00+00:00,-37.78558731,144.9397583,53,16.127998,11.128,13.353001,13.944483,9.11038,11.586358,0,0,39578.723,26330.863,1.5,1.5,0,7,13.779114,31.319998,250.46643
110,2020-04-18 14:00:00+00:00,-37.78558731,144.9397583,3,17.828,8.278,13.278,15.988817,7.166997,11.363003,0,0,39444.125,33056.934,0,0,0,0,19.592731,36,6.266102
111,2020-04-19 14:00:00+00:00,-37.78558731,144.9397583,53,19.828,11.978,14.850915,17.28813,6.2771397,11.367283,0,0,39310.777,24094.234,2.4,2.4,0,8,43.565945,79.92,344.90408
112,2020-04-20 14:00:00+00:00,-37.78558731,144.9397583,3,18.778,8.278,13.9384165,15.398872,6.051958,11.353406,0,0,39178.78,30920.807,0,0,0,0,19.09358,36.719997,339.78238
113,2020-04-21 14:00:00+00:00,-37.78558731,144.9397583,51,17.028,11.228,13.813415,15.39547,10.293999,12.466546,0,0,39048.258,28018.354,0.5,0.5,0,3,15.124284,31.68,265.43402
114,2020-04-22 14:00:00+00:00,-37.78558731,144.9397583,61,20.377998,9.228,15.080083,16.65991,7.2518463,12.608082,0,0,38919.31,25424.371,2.5,2.5,0,4,27.77838,53.28,355.60138
115,2020-04-23 14:00:00+00:00,-37.78558731,144.9397583,51,20.428,11.428,15.375918,19.554842,10.121504,14.451657,0,0,38791.24,33946.35,0.1,0.1,0,1,15.315873,28.8,305.5181
116,2020-04-24 14:00:00+00:00,-37.78558731,144.9397583,61,20.428,10.978,15.821748,17.5114,8.384674,13.454983,0,0,38663.555,33218.68,1.8,1.8,0,2,23.933907,46.8,354.93268
117,2020-04-25 14:00:00+00:00,-37.78558731,144.9397583,63,16.928,9.128,14.613415,15.758575,7.471136,12.967666,0,0,38536.355,30003.664,18.400003,18.400003,0,11,22.90743,45,275.8829
118,2020-04-26 14:00:00+00:00,-37.78558731,144.9397583,3,16.727999,7.228,11.625916,15.829435,4.555851,9.679086,0,0,38409.734,34689.26,0,0,0,0,11.183201,20.519999,331.02216
119,2020-04-27 14:00:00+00:00,-37.78558731,144.9397583,3,18.828,7.6280003,13.688418,15.672834,5.267461,10.790807,0,0,38283.8,27395.32,0,0,0,0,27.059933,52.199997,4.4586973
120,2020-04-28 14:00:00+00:00,-37.78558731,144.9397583,63,19.078,10.228,14.498832,18.548883,8.584786,12.762356,0,0,38158.64,15432.095,22.300001,22.300001,0,18,27.362366,59.039997,346.95435
121,2020-04-29 14:00:00+00:00,-37.78558731,144.9397583,51,13.978,6.678,10.192582,9.912336,2.6705427,7.050653,0,0,38034.37,30210.27,0.4,0.4,0,4,27.871534,51.48,295.81396
122,2020-04-30 14:00:00+00:00,-37.78558731,144.9397583,61,11.778,7.728,9.2717495,6.275461,3.0398846,4.3998713,0,0,37911.09,16857.55,6.0000005,6.0000005,0,14,33.487743,63,284.7662
123,2020-05-01 14:00:00+00:00,-37.78558731,144.9397583,53,12.878,9.528,10.638417,7.5250664,4.7148895,6.033813,0,0,37788.9,31780.969,3.1000001,3.1000001,0,14,32.664917,66.6,255.71631
124,2020-05-02 14:00:00+00:00,-37.78558731,144.9397583,51,13.978,9.928,11.752998,11.025472,6.0382624,8.512519,0,0,37667.914,28728.83,0.2,0.2,0,2,24.162947,43.199997,241.40771
125,2020-05-03 14:00:00+00:00,-37.78558731,144.9397583,51,13.678,10.128,11.563418,12.558531,7.5368185,10.096862,0,0,37548.246,4231.653,1.2,1.2,0,6,13.138765,23.039999,236.77168
126,2020-05-04 14:00:00+00:00,-37.78558731,144.9397583,3,18.578,6.778,11.89675,15.442617,5.028673,9.795766,0,0,37430,32400,0,0,0,0,22.682856,43.199997,6.928453
127,2020-05-05 14:00:00+00:00,-37.78558731,144.9397583,1,18.627998,12.028,15.028,15.071104,8.808313,11.807797,0,0,37313.305,28448.148,0,0,0,0,25.919998,48.96,6.8442364
128,2020-05-06 14:00:00+00:00,-37.78558731,144.9397583,51,19.627998,15.128,16.732164,15.679443,9.675705,12.578481,0,0,37198.266,16249.68,0.4,0.4,0,1,34.292713,63.36,3.8243916
129,2020-05-07 14:00:00+00:00,-37.78558731,144.9397583,3,18.678,11.678,15.082168,15.346981,9.664832,12.351438,0,0,37085.004,33771.727,0,0,0,0,25.071098,47.519997,342.0579
130,2020-05-08 14:00:00+00:00,-37.78558731,144.9397583,61,13.778,7.678,11.394666,10.188395,3.2842684,7.9336247,0,0,36973.645,11649.218,6.5,6.5,0,9,26.67889,47.88,314.31174
131,2020-05-09 14:00:00+00:00,-37.78558731,144.9397583,51,13.778,6.078,9.682167,10.845876,2.5942054,6.532639,0,0,36864.305,31816.977,0.1,0.1,0,1,20.49156,39.96,277.04718
132,2020-05-10 14:00:00+00:00,-37.78558731,144.9397583,51,16.227999,6.778,11.427999,14.42634,4.66698,9.129647,0,0,36757.117,24003.094,0.5,0.5,0,4,15.188415,27,331.73004
133,2020-05-11 14:00:00+00:00,-37.78558731,144.9397583,3,15.278,9.578,12.069667,11.430184,5.522872,8.122905,0,0,36652.195,22419.666,0,0,0,0,29.871325,58.32,0.5624709
134,2020-05-12 14:00:00+00:00,-37.78558731,144.9397583,61,13.378,8.178,10.853,10.422147,6.910735,8.90878,0,0,36549.684,24781.668,5.7999997,5.7999997,0,14,20.519999,36.719997,229.7177
135,2020-05-13 14:00:00+00:00,-37.78558731,144.9397583,3,13.478,5.1280003,8.828,11.552629,2.6014557,6.7512794,0,0,36448.973,26426.814,0,0,0,0,11.525623,24.84,207.73805
